,ID,Severity_Binary,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Sunrise_Sunset,Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Traffic_Signal,Junction,Crossing,Hour,Day,Month,Year
7555,A-7556,1,37.922047,-122.06143999999999,0.01,52.0,34.0,Day,30.22,10.0,4.6,,Clear,0,1,0,14,17,12,2016
7556,A-7557,0,36.800812,-121.66210900000002,0.01,51.1,38.0,Day,30.28,10.0,5.8,,Clear,0,0,0,14,17,12,2016
7557,A-7558,1,37.419003000000004,-121.961128,0.01,53.1,30.0,Day,30.25,10.0,3.5,,Cloudy,0,0,0,14,17,12,2016
7558,A-7559,1,37.630173,-122.43483700000002,0.01,51.1,43.0,Day,30.26,10.0,3.5,,Cloudy,0,0,0,15,17,12,2016
7559,A-7560,0,37.753132,-122.402832,0.01,51.1,43.0,Day,30.26,10.0,3.5,,Cloudy,0,0,0,15,17,12,2016
7560,A-7561,0,37.554146,-122.291611,0.01,50.0,43.0,Day,30.28,10.0,5.8,,Clear,1,0,0,15,17,12,2016
7561,A-7562,1,37.774769,-122.23243000000001,0.01,51.1,43.0,Day,30.26,10.0,3.5,,Cloudy,0,0,0,15,17,12,2016
7562,A-7563,0,37.195617999999996,-121.99353799999999,0.01,52.0,34.0,Day,30.25,10.0,6.9,,Cloudy,0,0,0,15,17,12,2016
7563,A-7564,1,37.507488,-121.967377,0.01,51.8,44.0,Day,30.26,10.0,4.6,,Cloudy,0,0,0,15,17,12,2016
7564,A-7565,1,37.700474,-121.92564399999999,0.01,48.0,41.0,Day,30.25,10.0,8.1,,Clear,0,0,0,15,17,12,2016
7565,A-7566,1,38.642528999999996,-121.525673,0.01,46.4,46.0,Day,30.27,10.0,3.5,,Clear,0,0,0,15,17,12,2016
7566,A-7567,0,37.54012700000001,-122.29461699999999,0.0,48.2,46.0,Day,30.27,10.0,3.5,,Clear,0,0,0,16,17,12,2016
7567,A-7568,0,37.83733400000001,-122.26568600000002,0.01,51.1,43.0,Day,30.26,10.0,3.5,,Cloudy,0,0,0,16,17,12,2016
7568,A-7569,1,37.847965,-122.027657,0.01,51.1,35.0,Day,30.22,10.0,3.5,,Clear,0,1,0,16,17,12,2016
7569,A-7570,1,37.799931,-122.27887,0.01,51.1,43.0,Day,30.26,10.0,3.5,,Cloudy,0,0,0,16,17,12,2016
7570,A-7571,1,38.113052,-122.22993500000001,0.01,50.0,52.0,Day,30.24,10.0,3.5,,Clear,0,1,0,16,17,12,2016
7571,A-7572,1,37.898078999999996,-122.090042,0.01,51.1,35.0,Day,30.22,10.0,3.5,,Clear,0,0,0,16,17,12,2016
7572,A-7573,1,38.492313,-121.799828,0.01,46.4,53.0,Day,30.29,10.0,6.9,,Clear,0,1,0,16,17,12,2016
7573,A-7574,0,37.316673,-121.940376,0.01,52.0,34.0,Day,30.25,10.0,6.9,,Cloudy,0,0,0,16,17,12,2016
7574,A-7575,1,37.834717,-122.294701,0.01,48.9,54.0,Day,30.26,10.0,4.6,,Cloudy,0,0,0,16,17,12,2016
7575,A-7576,0,37.487491999999996,-122.206047,0.01,48.2,54.0,Day,30.27,10.0,8.1,,Clear,0,1,0,16,17,12,2016
7576,A-7577,0,36.868362,-121.73393999999999,0.0,46.9,63.0,Day,30.26,10.0,8.1,,Clear,0,0,0,16,17,12,2016
7577,A-7578,1,37.824085,-122.26775400000001,0.01,48.9,54.0,Day,30.26,10.0,4.6,,Cloudy,0,1,0,16,17,12,2016
7578,A-7579,1,37.690887,-122.13838999999999,0.01,48.0,44.0,Day,30.29,10.0,3.5,,Clear,0,0,0,16,17,12,2016
7579,A-7580,1,37.822662,-122.261421,0.01,48.9,54.0,Night,30.26,10.0,4.6,,Cloudy,0,0,0,16,17,12,2016
7580,A-7581,1,38.624790000000004,-121.51718899999999,0.01,42.8,57.0,Night,30.28,10.0,8.1,,Clear,0,0,0,16,17,12,2016
7581,A-7582,0,38.538242,-121.473648,0.01,43.0,60.0,Night,30.26,10.0,8.1,,Clear,0,0,0,16,17,12,2016
7582,A-7583,1,37.684902,-122.129768,0.01,46.9,48.0,Night,30.29,10.0,3.5,,Clear,0,1,0,18,17,12,2016
7583,A-7584,0,38.335163,-123.048203,0.01,37.9,83.0,Night,30.25,10.0,4.6,,Clear,0,0,0,19,17,12,2016
7584,A-7585,0,37.717094,-122.472748,0.01,45.0,63.0,Night,30.28,10.0,8.1,,Cloudy,1,0,1,19,17,12,2016
7585,A-7586,1,37.731606,-122.18860600000001,0.01,46.0,61.0,Night,30.28,10.0,3.5,,Clear,0,0,0,19,17,12,2016
7586,A-7587,0,37.60117,-121.873627,0.0,39.9,60.0,Night,30.27,10.0,3.5,,Clear,0,0,0,19,17,12,2016
7587,A-7588,1,38.505337,-121.78549199999999,0.01,37.4,81.0,Night,30.33,10.0,8.1,,Clear,0,0,0,19,17,12,2016
7588,A-7589,0,38.613636,-121.415352,0.01,37.4,75.0,Night,30.31,10.0,8.1,,Clear,0,0,0,19,17,12,2016
7589,A-7590,0,38.474655,-122.73121599999999,0.01,37.9,83.0,Night,30.25,10.0,4.6,,Clear,0,0,0,19,17,12,2016
7590,A-7591,0,38.582458,-121.501419,0.01,37.0,82.0,Night,30.3,10.0,8.1,,Clear,1,0,0,19,17,12,2016
7591,A-7592,0,38.452553,-121.37175,0.01,37.0,82.0,Night,30.3,10.0,8.1,,Clear,1,0,1,19,17,12,2016
7592,A-7593,0,38.663658,-121.29229699999999,0.01,32.0,87.0,Night,30.31,10.0,8.1,,Clear,1,0,0,20,17,12,2016
7593,A-7594,1,38.643002,-121.526352,0.01,35.6,81.0,Night,30.32,10.0,8.1,,Clear,0,0,0,20,17,12,2016
7594,A-7595,0,37.90270200000001,-122.515602,0.01,37.4,81.0,Night,30.32,10.0,8.1,,Clear,0,0,0,20,17,12,2016
7595,A-7596,0,37.962134999999996,-122.51001000000001,0.01,35.6,93.0,Night,30.32,10.0,8.1,,Clear,0,0,0,20,17,12,2016
7596,A-7597,1,38.510448,-121.460121,0.01,35.1,89.0,Night,30.31,10.0,8.1,,Clear,0,1,0,21,17,12,2016
7597,A-7598,1,38.600071,-121.440025,0.01,33.8,81.0,Night,30.33,10.0,8.1,,Clear,0,1,0,21,17,12,2016
7598,A-7599,0,38.082771,-122.507347,0.0,33.8,93.0,Night,30.33,10.0,8.1,,Clear,0,0,0,21,17,12,2016
7599,A-7600,1,38.091572,-122.230301,0.01,37.9,76.0,Night,30.29,10.0,5.8,,Clear,0,1,0,21,17,12,2016
7600,A-7601,1,38.258347,-122.06226299999999,0.01,32.4,92.0,Night,30.32,10.0,4.6,,Clear,0,0,0,21,17,12,2016
7601,A-7602,1,38.388096000000004,-121.93375400000001,0.01,36.0,86.0,Night,30.33,10.0,3.5,,Clear,0,0,0,21,17,12,2016
7602,A-7603,0,37.253529,-121.84295700000001,0.01,30.2,86.0,Night,30.37,10.0,8.1,,Clear,0,0,0,0,18,12,2016
7603,A-7604,0,37.329021000000004,-121.841797,0.01,30.2,86.0,Night,30.37,10.0,8.1,,Clear,0,0,0,5,18,12,2016
7604,A-7605,1,37.776272,-122.16421499999998,0.01,39.9,51.0,Night,30.35,10.0,6.9,,Clear,0,0,0,6,18,12,2016
7605,A-7606,1,37.776958,-121.97496799999999,0.01,27.0,81.0,Night,30.35,10.0,3.5,,Clear,0,0,0,6,18,12,2016
7606,A-7607,0,37.346958,-121.85888700000001,0.01,30.2,86.0,Night,30.37,10.0,8.1,,Clear,0,0,0,6,18,12,2016
7607,A-7608,1,37.743286,-121.343498,0.01,28.0,96.0,Day,30.34,10.0,5.8,,Clear,0,1,0,7,18,12,2016
7608,A-7609,0,37.9398,-121.237373,0.01,28.0,96.0,Day,30.34,10.0,5.8,,Clear,0,0,0,7,18,12,2016
7609,A-7610,0,38.27243,-122.67028799999999,0.01,24.8,100.0,Day,30.39,9.0,8.1,,Clear,0,0,0,7,18,12,2016
7610,A-7611,1,38.295338,-122.03418,0.01,28.0,88.0,Day,30.34,10.0,8.1,,Clear,0,0,0,7,18,12,2016
7611,A-7612,1,37.769798,-122.22166399999999,0.01,48.9,44.0,Day,30.39,10.0,8.1,,Clear,0,0,0,10,18,12,2016
7612,A-7613,0,38.138962,-122.220047,0.01,48.0,46.0,Day,30.36,10.0,4.6,,Clear,0,0,0,10,18,12,2016
7613,A-7614,0,38.018745,-121.94288600000002,0.01,48.0,36.0,Day,30.36,10.0,8.1,,Clear,0,0,0,10,18,12,2016
7614,A-7615,0,37.926884,-121.39698,0.01,43.0,74.0,Day,30.39,10.0,9.2,,Clear,0,0,0,11,18,12,2016
7615,A-7616,0,37.980465,-121.34161399999999,0.01,43.0,74.0,Day,30.39,10.0,9.2,,Clear,0,0,0,11,18,12,2016
7616,A-7617,0,37.323948,-121.892509,0.01,51.1,32.0,Day,30.35,10.0,11.5,,Clear,0,0,0,11,18,12,2016
7617,A-7618,1,38.045059,-122.238449,0.01,50.0,32.0,Day,30.33,10.0,5.8,,Clear,0,0,0,11,18,12,2016
7618,A-7619,0,38.018242,-121.357124,0.01,45.0,60.0,Day,30.36,10.0,8.1,,Clear,0,0,0,12,18,12,2016
7619,A-7620,1,37.323948,-121.892509,0.01,52.0,31.0,Day,30.31,10.0,18.4,,Cloudy,0,0,0,13,18,12,2016
7620,A-7621,0,37.295425,-121.81036399999999,0.01,53.6,30.0,Day,30.32,10.0,4.6,,Clear,0,1,0,12,18,12,2016
7621,A-7622,0,37.902161,-121.466637,0.01,48.0,52.0,Day,30.32,10.0,3.5,,Clear,0,0,0,13,18,12,2016
7622,A-7623,1,37.997463,-122.285866,0.01,53.1,29.0,Day,30.27,10.0,10.4,,Clear,0,0,0,14,18,12,2016
7623,A-7624,0,38.610794,-121.410721,0.01,48.2,46.0,Day,30.32,10.0,8.1,,Clear,1,0,1,14,18,12,2016
7624,A-7625,0,38.596024,-121.40149699999999,0.01,48.2,46.0,Day,30.32,10.0,8.1,,Clear,1,0,1,14,18,12,2016
7625,A-7626,0,38.693267999999996,-120.90833300000001,0.0,44.6,57.0,Day,30.25,10.0,4.6,,Clear,0,0,0,14,18,12,2016
7626,A-7627,0,37.70350300000001,-120.939972,0.0,50.0,39.0,Day,30.31,10.0,5.8,,Clear,0,0,0,14,18,12,2016
7627,A-7628,1,36.931213,-120.841835,10.88,50.0,50.0,Day,30.31,10.0,3.5,,Clear,0,0,0,14,18,12,2016
7628,A-7629,0,38.272026000000004,-122.670052,0.01,50.0,50.0,Day,30.32,10.0,3.5,,Clear,0,0,0,14,18,12,2016
7629,A-7630,0,37.060783,-121.057442,24.04,51.8,54.0,Day,30.31,10.0,4.6,,Clear,0,0,0,15,18,12,2016
7630,A-7631,1,38.602249,-121.506027,0.01,48.2,46.0,Day,30.32,10.0,3.5,,Clear,0,0,0,15,18,12,2016
7631,A-7632,1,37.987347,-121.34470400000001,0.01,48.9,48.0,Day,30.3,10.0,6.9,,Clear,0,0,0,15,18,12,2016
7632,A-7633,0,38.915871,-121.04101599999998,0.01,44.6,61.0,Day,30.27,10.0,8.1,,Clear,0,0,0,15,18,12,2016
7633,A-7634,1,37.500111,-121.92858899999999,0.01,51.1,38.0,Day,30.32,10.0,6.9,,Clear,0,0,0,15,18,12,2016
7634,A-7635,1,37.471973,-122.295296,0.01,51.8,35.0,Day,30.32,10.0,5.8,,Clear,0,0,0,16,18,12,2016
7635,A-7636,0,38.37896,-120.696793,0.01,39.2,75.0,Day,30.28,10.0,3.5,,Clear,0,0,0,16,18,12,2016
7636,A-7637,0,38.458359,-122.634819,0.01,53.1,48.0,Day,30.28,10.0,5.8,,Clear,0,0,1,16,18,12,2016
7637,A-7638,0,38.671955,-121.38282,0.01,48.2,43.0,Day,30.34,10.0,8.1,,Clear,0,0,0,16,18,12,2016
7638,A-7639,0,37.632870000000004,-120.96314199999999,0.0,48.9,43.0,Day,30.32,10.0,5.8,,Clear,0,0,0,16,18,12,2016
7639,A-7640,0,37.518265,-120.88351399999999,0.01,48.9,43.0,Day,30.32,10.0,5.8,,Clear,0,1,0,16,18,12,2016
7640,A-7641,1,36.777916,-120.72393000000001,0.01,50.0,52.0,Day,30.32,10.0,3.5,,Clear,0,0,0,16,18,12,2016
7641,A-7642,1,36.688259,-120.659981,0.01,50.0,52.0,Day,30.32,10.0,3.5,,Clear,0,0,0,16,18,12,2016
7642,A-7643,1,37.798396999999994,-122.274971,0.01,48.9,43.0,Day,30.33,10.0,9.2,,Cloudy,1,0,0,16,18,12,2016
7643,A-7644,0,38.598251,-121.410751,0.0,44.6,53.0,Night,30.36,10.0,8.1,,Clear,0,0,1,17,18,12,2016
7644,A-7645,1,37.970366999999996,-121.33800500000001,1.04,42.1,62.0,Night,30.35,10.0,8.1,,Clear,0,0,0,17,18,12,2016
7645,A-7646,0,37.686584,-121.057472,0.01,42.1,60.0,Night,30.35,10.0,8.1,,Clear,0,0,0,17,18,12,2016
7646,A-7647,0,37.187683,-121.012672,0.01,42.8,66.0,Night,30.35,10.0,8.1,,Clear,0,0,0,17,18,12,2016
7647,A-7648,0,38.690521000000004,-121.401375,0.0,44.6,53.0,Night,30.36,10.0,8.1,,Clear,0,0,0,17,18,12,2016
7648,A-7649,1,38.706371000000004,-121.310455,0.01,44.6,53.0,Night,30.36,10.0,8.1,,Clear,0,0,0,17,18,12,2016
7649,A-7650,0,38.182648,-122.13930500000001,0.0,39.0,67.0,Night,30.35,10.0,4.6,,Clear,0,0,0,18,18,12,2016
7650,A-7651,1,37.752037,-121.46788799999999,0.01,34.0,73.0,Night,30.38,10.0,6.9,,Clear,0,1,0,18,18,12,2016
7651,A-7652,0,38.147182,-121.60509499999999,0.0,32.5,90.0,Night,30.38,10.0,2.3,,Clear,0,0,0,19,18,12,2016
7652,A-7653,0,38.673866,-121.382896,0.01,39.2,70.0,Night,30.38,10.0,8.1,,Clear,1,0,0,19,18,12,2016
7653,A-7654,0,37.86365900000001,-121.218956,0.01,41.0,67.0,Night,30.38,10.0,8.1,,Clear,0,0,0,18,18,12,2016
7654,A-7655,0,38.927837,-121.055748,0.01,35.6,87.0,Night,30.33,10.0,5.8,,Clear,0,0,1,19,18,12,2016
7655,A-7656,0,37.097534,-120.924446,0.01,39.0,70.0,Night,30.38,10.0,4.6,,Clear,0,0,0,18,18,12,2016
7656,A-7657,0,38.69603,-120.887794,0.01,39.2,70.0,Night,30.33,10.0,5.8,,Clear,0,0,0,19,18,12,2016
7657,A-7658,0,39.434433,-123.245224,0.0,36.0,86.0,Night,30.38,8.0,8.1,,Clear,0,0,0,19,18,12,2016
7658,A-7659,1,37.764953999999996,-121.410652,0.01,36.0,76.0,Night,30.38,10.0,3.5,,Clear,0,1,0,19,18,12,2016
7659,A-7660,0,37.609539,-121.039604,0.0,39.0,70.0,Night,30.4,10.0,8.1,,Clear,0,0,0,19,18,12,2016
7660,A-7661,0,38.696899,-122.89108300000001,0.01,35.1,92.0,Night,30.38,9.0,8.1,,Clear,0,0,0,20,18,12,2016
7661,A-7662,1,37.878184999999995,-122.307175,0.01,42.1,62.0,Night,30.4,10.0,8.1,,Clear,0,0,1,20,18,12,2016
7662,A-7663,1,37.690189000000004,-122.098221,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,20,18,12,2016
7663,A-7664,1,37.966103000000004,-122.05601499999999,0.01,37.0,67.0,Night,30.36,10.0,8.1,,Clear,0,0,0,20,18,12,2016
7664,A-7665,1,37.563477,-122.03858899999999,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,20,18,12,2016
7665,A-7666,1,37.4664,-121.905403,0.01,44.1,51.0,Night,30.4,10.0,5.8,,Clear,0,0,0,20,18,12,2016
7666,A-7667,1,38.472912,-121.82370800000001,0.01,33.8,87.0,Night,30.43,10.0,8.1,,Clear,0,0,0,20,18,12,2016
7667,A-7668,1,38.287437,-121.45876299999999,0.01,35.1,85.0,Night,30.4,10.0,8.1,,Clear,0,1,0,20,18,12,2016
7668,A-7669,0,38.660976,-121.35516399999999,0.01,37.4,81.0,Night,30.41,9.0,8.1,,Clear,1,0,1,20,18,12,2016
7669,A-7670,0,38.887253,-121.01361100000001,0.01,35.6,93.0,Night,30.36,10.0,8.1,,Clear,0,0,0,20,18,12,2016
7670,A-7671,0,37.862324,-120.879471,0.01,36.0,79.0,Night,30.4,8.0,8.1,,Clear,0,0,0,20,18,12,2016
7671,A-7672,0,37.099854,-120.871109,0.0,37.9,70.0,Night,30.4,10.0,8.1,,Clear,0,0,0,20,18,12,2016
7672,A-7673,1,37.563477,-122.03858899999999,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,20,18,12,2016
7673,A-7674,1,37.699055,-121.931976,0.01,33.1,75.0,Night,30.39,10.0,3.5,,Clear,0,0,0,20,18,12,2016
7674,A-7675,0,38.458225,-122.634308,0.01,35.1,92.0,Night,30.38,9.0,8.1,,Clear,0,0,1,21,18,12,2016
7675,A-7676,0,37.544537,-122.288055,0.01,39.2,70.0,Night,30.41,10.0,8.1,,Clear,0,0,0,21,18,12,2016
7676,A-7677,0,37.636292,-122.10009,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,21,18,12,2016
7677,A-7678,0,37.353115,-122.013985,0.01,44.1,51.0,Night,30.4,10.0,5.8,,Clear,1,0,1,21,18,12,2016
7678,A-7679,1,37.51466,-121.93988799999998,0.01,44.1,51.0,Night,30.4,10.0,5.8,,Clear,0,0,0,21,18,12,2016
7679,A-7680,0,38.445209999999996,-122.60498,0.01,35.1,92.0,Night,30.38,9.0,8.1,,Clear,1,0,0,21,18,12,2016
7680,A-7681,1,37.769375,-122.405533,0.01,45.0,58.0,Night,30.39,10.0,8.1,,Clear,0,0,0,21,18,12,2016
7681,A-7682,0,37.632197999999995,-122.109955,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,21,18,12,2016
7682,A-7683,1,37.66637,-122.107491,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,1,0,1,21,18,12,2016
7683,A-7684,1,37.563477,-122.03858899999999,0.01,43.0,49.0,Night,30.42,10.0,6.9,,Clear,0,0,0,21,18,12,2016
7684,A-7685,0,37.3522,-121.99636799999999,0.01,39.9,60.0,Night,30.38,10.0,4.6,,Clear,0,0,0,21,18,12,2016
7685,A-7686,0,38.694424,-121.363625,0.0,37.4,75.0,Night,30.42,10.0,3.5,,Clear,1,0,0,21,18,12,2016
7686,A-7687,1,37.77002,-121.328255,0.01,34.0,82.0,Night,30.39,10.0,8.1,,Clear,0,0,0,21,18,12,2016
7687,A-7688,0,37.773006,-121.17703200000001,0.01,36.0,79.0,Night,30.4,8.0,8.1,,Clear,0,1,0,21,18,12,2016
7688,A-7689,0,37.493294,-121.030891,0.0,36.0,79.0,Night,30.4,8.0,8.1,,Clear,0,0,0,21,18,12,2016
7689,A-7690,0,39.099892,-120.72705800000001,0.0,33.8,93.0,Night,30.37,10.0,8.1,,Clear,0,0,0,21,18,12,2016
7690,A-7691,0,37.987804,-121.268753,0.01,32.0,88.0,Night,30.4,10.0,8.1,,Clear,0,0,0,21,18,12,2016
7691,A-7692,1,37.925391999999995,-122.320595,0.01,32.0,79.0,Night,30.36,10.0,3.5,,Clear,1,0,0,0,19,12,2016
7692,A-7693,0,38.44627,-122.41127,0.01,32.0,82.0,Night,30.38,10.0,6.9,,Clear,0,0,0,1,19,12,2016
7693,A-7694,0,37.513973,-122.256027,0.01,35.6,75.0,Night,30.41,10.0,3.5,,Clear,0,1,0,1,19,12,2016
7694,A-7695,0,37.692074,-122.10978700000001,0.01,36.0,64.0,Night,30.42,10.0,5.8,,Clear,1,0,1,1,19,12,2016
7695,A-7696,1,37.507488,-121.967377,0.01,32.0,87.0,Night,30.42,10.0,8.1,,Clear,0,0,0,1,19,12,2016
7696,A-7697,1,38.216862,-122.13784,0.01,32.0,82.0,Night,30.38,10.0,6.9,,Clear,0,0,0,2,19,12,2016
7697,A-7698,0,37.635864,-122.403801,0.01,39.0,79.0,Night,30.39,10.0,3.5,,Clear,0,1,0,2,19,12,2016
7698,A-7699,0,38.337402000000004,-122.334152,0.01,28.9,85.0,Night,30.38,10.0,3.5,,Clear,0,0,0,3,19,12,2016
7699,A-7700,0,37.654999,-122.406975,0.01,39.0,79.0,Night,30.39,10.0,3.5,,Clear,0,0,0,3,19,12,2016
7700,A-7701,0,37.544537,-122.288055,0.01,33.8,81.0,Night,30.4,10.0,8.1,,Clear,0,0,0,4,19,12,2016
7701,A-7702,1,37.439884,-121.920212,0.01,32.0,79.0,Night,30.41,10.0,8.1,,Cloudy,0,0,0,6,19,12,2016
7702,A-7703,1,37.823006,-121.99380500000001,0.01,30.0,82.0,Night,30.4,10.0,8.1,,Clear,0,0,0,6,19,12,2016
7703,A-7704,0,37.967541,-122.518654,0.01,30.2,93.0,Night,30.43,10.0,8.1,,Clear,0,0,0,6,19,12,2016
7704,A-7705,0,37.197971,-121.99305,0.01,33.1,75.0,Night,30.42,10.0,4.6,,Clear,0,0,0,6,19,12,2016
7705,A-7706,0,37.952114,-121.64096799999999,0.01,30.0,82.0,Night,30.43,10.0,3.5,,Clear,0,0,0,6,19,12,2016
7706,A-7707,0,37.527058000000004,-122.270821,0.01,35.6,75.0,Day,30.43,10.0,8.1,,Clear,0,0,0,7,19,12,2016
7707,A-7708,0,38.823887,-123.01503799999999,0.01,28.9,96.0,Day,30.41,10.0,8.1,,Clear,0,0,0,7,19,12,2016
7708,A-7709,0,38.716362,-122.92168400000001,0.01,28.9,96.0,Day,30.41,10.0,8.1,,Clear,0,0,0,7,19,12,2016
7709,A-7710,0,38.712456,-121.32055700000001,0.0,30.2,93.0,Day,30.47,8.0,8.1,,Clear,0,0,0,7,19,12,2016
7710,A-7711,0,38.810131,-120.909332,0.01,41.0,36.0,Day,30.39,10.0,6.9,,Clear,0,0,0,8,19,12,2016
7711,A-7712,0,37.409328,-121.99865,0.01,39.9,73.0,Day,30.46,10.0,8.1,,Clear,0,0,0,9,19,12,2016
7712,A-7713,1,37.948452,-121.300606,0.01,36.0,93.0,Day,30.45,9.0,8.1,0.0,Clear,0,0,0,8,19,12,2016
7713,A-7714,1,37.717746999999996,-121.53215,0.01,35.1,72.0,Day,30.45,10.0,8.1,,Clear,0,1,0,9,19,12,2016
7714,A-7715,1,37.570732,-122.045464,0.57,42.1,62.0,Day,30.47,10.0,8.1,,Clear,0,0,0,9,19,12,2016
7715,A-7716,1,37.78093300000001,-122.173271,0.01,46.9,63.0,Day,30.47,10.0,4.6,,Cloudy,0,0,0,9,19,12,2016
7716,A-7717,1,37.729805,-122.138405,0.01,46.9,63.0,Day,30.47,10.0,4.6,,Cloudy,0,0,0,9,19,12,2016
7717,A-7718,0,37.359665,-121.99598700000001,0.01,43.0,58.0,Day,30.45,10.0,3.5,,Cloudy,1,0,1,9,19,12,2016
7718,A-7719,0,37.364146999999996,-121.891525,0.01,46.4,50.0,Day,30.47,10.0,8.1,,Clear,0,0,1,9,19,12,2016
7719,A-7720,1,37.588791,-121.870979,0.01,41.0,65.0,Day,30.45,10.0,5.8,,Clear,0,0,0,10,19,12,2016
7720,A-7721,1,37.326691,-121.94072,0.01,43.0,58.0,Day,30.45,10.0,3.5,,Cloudy,0,1,0,10,19,12,2016
7721,A-7722,1,37.95695900000001,-122.05331399999999,0.01,46.0,56.0,Day,30.43,10.0,4.6,,Clear,0,1,0,10,19,12,2016
7722,A-7723,0,38.405578999999996,-120.645927,0.01,44.6,53.0,Day,30.4,10.0,8.1,,Clear,0,0,0,10,19,12,2016
7723,A-7724,1,37.958683,-122.052551,0.01,46.0,56.0,Day,30.43,10.0,4.6,,Clear,0,0,0,10,19,12,2016
7724,A-7725,0,37.797428000000004,-121.21643799999998,0.01,45.0,65.0,Day,30.47,10.0,3.5,,Clear,0,0,0,11,19,12,2016
7725,A-7726,0,37.354122,-121.86626399999999,0.01,50.0,43.0,Day,30.46,10.0,8.1,,Clear,0,0,0,11,19,12,2016
7726,A-7727,0,38.668312,-121.33666200000002,0.01,44.6,66.0,Day,30.48,10.0,8.1,,Clear,1,0,0,11,19,12,2016
7727,A-7728,1,37.640133,-121.884819,0.01,50.0,50.0,Day,30.4,10.0,10.4,,Clear,0,0,0,11,19,12,2016
7728,A-7729,0,38.666546000000004,-122.81973300000001,0.01,48.0,58.0,Day,30.4,10.0,8.1,,Cloudy,0,0,0,11,19,12,2016
7729,A-7730,0,38.572327,-121.467827,0.01,46.9,63.0,Day,30.44,10.0,8.1,,Clear,0,0,0,11,19,12,2016
7730,A-7731,0,38.612949,-121.415352,0.01,44.6,71.0,Day,30.46,10.0,5.8,,Clear,0,0,1,11,19,12,2016
7731,A-7732,0,38.525246,-121.370186,0.01,46.4,57.0,Day,30.44,10.0,8.1,,Clear,0,0,0,11,19,12,2016
7732,A-7733,0,38.42638400000001,-122.83206200000001,0.01,48.0,58.0,Day,30.4,10.0,8.1,,Cloudy,0,0,0,11,19,12,2016
7733,A-7734,1,37.317062,-121.97492199999999,0.01,51.1,41.0,Day,30.41,10.0,3.5,,Cloudy,0,0,0,11,19,12,2016
7734,A-7735,1,37.515167,-121.939819,0.01,48.9,46.0,Day,30.43,10.0,3.5,,Clear,0,0,0,11,19,12,2016
7735,A-7736,0,38.64262,-120.943954,0.01,46.4,50.0,Day,30.37,10.0,8.1,,Clear,0,0,0,11,19,12,2016
7736,A-7737,0,38.559544,-121.469177,0.01,46.9,63.0,Day,30.44,10.0,8.1,,Clear,0,0,0,12,19,12,2016
7737,A-7738,0,38.558921999999995,-121.473625,0.01,46.9,63.0,Day,30.44,10.0,8.1,,Clear,0,1,0,12,19,12,2016
7738,A-7739,0,37.663986,-122.398918,0.01,48.9,54.0,Day,30.41,10.0,4.6,,Cloudy,0,0,0,12,19,12,2016
7739,A-7740,0,37.373634,-121.927773,0.01,53.1,40.0,Day,30.36,10.0,8.1,,Cloudy,0,0,0,12,19,12,2016
7740,A-7741,0,38.495975,-121.45914499999999,0.01,50.0,59.0,Day,30.41,10.0,3.5,,Clear,1,0,1,12,19,12,2016
7741,A-7742,0,38.496376,-121.09866299999999,0.01,50.0,54.0,Day,30.41,10.0,5.8,,Clear,1,0,0,12,19,12,2016
7742,A-7743,1,37.634972,-122.086952,0.01,54.0,45.0,Day,30.4,10.0,6.9,,Clear,0,1,0,13,19,12,2016
7743,A-7744,1,37.742188,-121.52563500000001,0.01,52.0,54.0,Day,30.37,10.0,4.6,,Clear,0,1,0,13,19,12,2016
7744,A-7745,0,38.599876,-121.40148899999998,0.01,48.2,62.0,Day,30.41,10.0,6.9,,Clear,1,0,0,13,19,12,2016
7745,A-7746,1,37.682415,-122.12616000000001,0.01,53.1,47.0,Day,30.38,10.0,6.9,,Clear,0,0,0,14,19,12,2016
7746,A-7747,0,37.668621,-122.485069,0.01,53.1,43.0,Day,30.36,10.0,4.6,,Cloudy,0,1,0,14,19,12,2016
7747,A-7748,1,38.082993,-122.233208,0.01,54.0,51.0,Day,30.35,10.0,9.2,,Clear,0,1,0,14,19,12,2016
7748,A-7749,1,37.932716,-122.06033300000001,0.01,52.0,45.0,Day,30.35,10.0,11.5,,Clear,0,0,0,14,19,12,2016
7749,A-7750,1,38.55249,-121.694313,0.01,50.0,54.0,Day,30.42,10.0,5.8,,Clear,0,0,0,14,19,12,2016
7750,A-7751,0,37.607506,-121.030441,0.01,55.0,45.0,Day,30.35,10.0,3.5,,Clear,0,0,0,15,19,12,2016
7751,A-7752,0,38.585114000000004,-121.40149699999999,0.01,48.2,62.0,Day,30.39,10.0,5.8,,Clear,0,0,0,15,19,12,2016
7752,A-7753,0,39.211033,-121.161736,0.0,48.2,46.0,Day,30.31,10.0,8.1,,Clear,0,0,0,15,19,12,2016
